year,state,state_po,state_fips,state_cen,state_ic,stage,special,candidate,party_detailed,writein,candidatevotes,totalvotes,unofficial,party_simplified
1992,NEVADA,NV,32,88,65,gen,FALSE,"JOE S. GARCIA, JR.",INDEPENDENT AMERICAN,FALSE,11240,495887,FALSE,OTHER
1992,NEVADA,NV,32,88,65,gen,FALSE,DEMAR DAHL,REPUBLICAN,FALSE,199413,495887,FALSE,REPUBLICAN
1992,NEVADA,NV,32,88,65,gen,FALSE,HARRY TOOTLE,POPULIST,FALSE,4429,495887,FALSE,OTHER
1992,NEVADA,NV,32,88,65,gen,FALSE,HARRY REID,DEMOCRAT,FALSE,253150,495887,FALSE,DEMOCRAT
1992,NEVADA,NV,32,88,65,gen,FALSE,OTHER,,FALSE,13154,495887,FALSE,OTHER
1992,NEVADA,NV,32,88,65,gen,FALSE,H. KENT CROMWELL,LIBERTARIAN,FALSE,7222,495887,FALSE,LIBERTARIAN
1992,NEVADA,NV,32,88,65,gen,FALSE,LOIS AVERY,NATURAL LAW,FALSE,7279,495887,FALSE,OTHER
1992,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,JUDD GREGG,REPUBLICAN,FALSE,249591,518170,FALSE,REPUBLICAN
1992,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,DAVID HAIGHT,NATURAL LAW,FALSE,1291,518170,FALSE,OTHER
1992,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,"KENNETH E. BLEVENS, SR.",INDEPENDENT,FALSE,4752,518170,FALSE,OTHER
1992,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,LARRY BRADY,INDEPENDENT,FALSE,9340,518170,FALSE,OTHER
1992,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,JOHN RAUH,DEMOCRAT,FALSE,234982,518170,FALSE,DEMOCRAT
1992,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,KATHERINE M. ALEXANDER,LIBERTARIAN,FALSE,18214,518170,FALSE,LIBERTARIAN
1992,NEW YORK,NY,36,21,13,gen,FALSE,ALFONSE D'AMATO,RIGHT TO LIFE,FALSE,224914,7078805,FALSE,OTHER
1992,NEW YORK,NY,36,21,13,gen,FALSE,ED WARREN,SOCIALIST WORKERS,FALSE,16724,7078805,FALSE,OTHER
1992,NEW YORK,NY,36,21,13,gen,FALSE,NORMA SEGAL,LIBERTARIAN,FALSE,108530,7078805,FALSE,LIBERTARIAN
1992,NEW YORK,NY,36,21,13,gen,FALSE,ALFONSE D'AMATO,CONSERVATIVE,FALSE,289258,7078805,FALSE,OTHER
1992,NEW YORK,NY,36,21,13,gen,FALSE,BLANK VOTE/SCATTERING,,FALSE,619979,7078805,FALSE,OTHER
1992,NEW YORK,NY,36,21,13,gen,FALSE,ROBERT ABRAMS,LIBERAL,FALSE,143199,7078805,FALSE,OTHER
1992,NEW YORK,NY,36,21,13,gen,FALSE,STANLEY NELSON,NATURAL LAW,FALSE,23747,7078805,FALSE,OTHER
1992,NEW YORK,NY,36,21,13,gen,FALSE,ALFONSE D'AMATO,REPUBLICAN,FALSE,2652822,7078805,FALSE,REPUBLICAN
1992,NEW YORK,NY,36,21,13,gen,FALSE,MOHAMMAD T. MEHDI,NEW ALLIANCE,FALSE,56631,7078805,FALSE,OTHER
1992,NEW YORK,NY,36,21,13,gen,FALSE,ROBERT ABRAMS,DEMOCRAT,FALSE,2943001,7078805,FALSE,DEMOCRAT
1992,NORTH CAROLINA,NC,37,56,47,gen,FALSE,BOBBY YATES EMORY,LIBERTARIAN,FALSE,85948,2577891,FALSE,LIBERTARIAN
1992,NORTH CAROLINA,NC,37,56,47,gen,FALSE,BRUCE KIMBALL,SOCIALIST WORKERS,FALSE,23,2577891,FALSE,OTHER
1992,NORTH CAROLINA,NC,37,56,47,gen,FALSE,MARY ANN ZAKUTNEY,NATURAL LAW,FALSE,13,2577891,FALSE,OTHER
1992,NORTH CAROLINA,NC,37,56,47,gen,FALSE,TERRY SANFORD,DEMOCRAT,FALSE,1194015,2577891,FALSE,DEMOCRAT
1992,NORTH CAROLINA,NC,37,56,47,gen,FALSE,LAUCH FAIRCLOTH,REPUBLICAN,FALSE,1297892,2577891,FALSE,REPUBLICAN
1992,NORTH DAKOTA,ND,38,44,36,gen,FALSE,BYRON L. DORGAN,DEMOCRAT,FALSE,179347,303957,FALSE,DEMOCRAT
1992,NORTH DAKOTA,ND,38,44,36,gen,FALSE,TOM ASBRIDGE,INDEPENDENT,FALSE,6448,303957,FALSE,OTHER
1992,NORTH DAKOTA,ND,38,44,36,gen,FALSE,STEVE SYDNESS,REPUBLICAN,FALSE,118162,303957,FALSE,REPUBLICAN
1992,OHIO,OH,39,31,24,gen,FALSE,JOHN GLENN,DEMOCRAT,FALSE,2444419,4793953,FALSE,DEMOCRAT
1992,OHIO,OH,39,31,24,gen,FALSE,MICHAEL DEWINE,REPUBLICAN,FALSE,2028300,4793953,FALSE,REPUBLICAN
1992,OHIO,OH,39,31,24,gen,FALSE,MARTHA GREVATT,INDEPENDENT,FALSE,321234,4793953,FALSE,OTHER
1992,OKLAHOMA,OK,40,73,53,gen,FALSE,DON NICKLES,REPUBLICAN,FALSE,757876,1294423,FALSE,REPUBLICAN
1992,OKLAHOMA,OK,40,73,53,gen,FALSE,THOMAS D. LEDGERWOOD II,INDEPENDENT,FALSE,20972,1294423,FALSE,OTHER
1992,OKLAHOMA,OK,40,73,53,gen,FALSE,STEVE LEWIS,DEMOCRAT,FALSE,494350,1294423,FALSE,DEMOCRAT
1992,OKLAHOMA,OK,40,73,53,gen,FALSE,ROY V. EDWARDS,INDEPENDENT,FALSE,21225,1294423,FALSE,OTHER
1992,OREGON,OR,41,92,72,gen,FALSE,LES AUCOIN,DEMOCRAT,FALSE,639851,1376033,FALSE,DEMOCRAT
1992,OREGON,OR,41,92,72,gen,FALSE,OTHER,,FALSE,12934,1376033,FALSE,OTHER
1992,OREGON,OR,41,92,72,gen,FALSE,NA,NA,TRUE,5793,1376033,FALSE,OTHER
1992,OREGON,OR,41,92,72,gen,FALSE,BOB PACKWOOD,REPUBLICAN,FALSE,717455,1376033,FALSE,REPUBLICAN
1992,PENNSYLVANIA,PA,42,23,14,gen,FALSE,LYNN YEAKEL,DEMOCRAT,FALSE,2224966,4802410,FALSE,DEMOCRAT
1992,PENNSYLVANIA,PA,42,23,14,gen,FALSE,JOHN F PERRY III,LIBERTARIAN,FALSE,219319,4802410,FALSE,LIBERTARIAN
1992,PENNSYLVANIA,PA,42,23,14,gen,FALSE,ARLEN SPECTER,REPUBLICAN,FALSE,2358125,4802410,FALSE,REPUBLICAN
1992,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,TOMMY HARTNETT,REPUBLICAN,FALSE,554175,1180438,FALSE,REPUBLICAN
1992,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,ROBERT BARNWELL CLARKSON II,AMERICAN,FALSE,11568,1180438,FALSE,OTHER
1992,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,ERNEST F. HOLLINGS,DEMOCRAT,FALSE,591030,1180438,FALSE,DEMOCRAT
1992,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,NA,NA,TRUE,703,1180438,FALSE,OTHER
1992,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,MARK JOHNSON,LIBERTARIAN,FALSE,22962,1180438,FALSE,LIBERTARIAN
1992,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,KENT HYDE,INDEPENDENT,FALSE,4314,334495,FALSE,OTHER
1992,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,THOMAS A. DASCHLE,DEMOCRAT,FALSE,217095,334495,FALSE,DEMOCRAT
1992,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,CHARLENE HAAR,REPUBLICAN,FALSE,108733,334495,FALSE,REPUBLICAN
1992,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,GUS HERCULES,LIBERTARIAN,FALSE,4353,334495,FALSE,LIBERTARIAN
1992,UTAH,UT,49,87,67,gen,FALSE,ROBERT F. BENNETT,REPUBLICAN,FALSE,420069,758479,FALSE,REPUBLICAN
1992,UTAH,UT,49,87,67,gen,FALSE,ANITA R. MORROW,POPULIST,FALSE,17549,758479,FALSE,OTHER
1992,UTAH,UT,49,87,67,gen,FALSE,PATRICIA GROGAN,SOCIALIST WORKERS,FALSE,5292,758479,FALSE,OTHER
1992,UTAH,UT,49,87,67,gen,FALSE,MAURY MODINE,LIBERTARIAN,FALSE,14341,758479,FALSE,LIBERTARIAN
1992,UTAH,UT,49,87,67,gen,FALSE,WAYNE OWENS,DEMOCRAT,FALSE,301228,758479,FALSE,DEMOCRAT
1992,VERMONT,VT,50,13,6,gen,FALSE,PATRICK J. LEAHY,DEMOCRAT,FALSE,154762,285739,FALSE,DEMOCRAT
1992,VERMONT,VT,50,13,6,gen,FALSE,JERRY LEVY,LIBERTY UNION,FALSE,5121,285739,FALSE,OTHER
1992,VERMONT,VT,50,13,6,gen,FALSE,JAMES H. DOUGLAS,REPUBLICAN,FALSE,123854,285739,FALSE,REPUBLICAN
1992,VERMONT,VT,50,13,6,gen,FALSE,MICHAEL B. GODECK,FREEDOM FOR LAROUCHE,FALSE,1780,285739,FALSE,OTHER
1992,VERMONT,VT,50,13,6,gen,FALSE,NA,NA,TRUE,222,285739,FALSE,OTHER
1992,WASHINGTON,WA,53,91,73,gen,FALSE,ROD CHANDLER,REPUBLICAN,FALSE,1020829,2218802,FALSE,REPUBLICAN
1992,WASHINGTON,WA,53,91,73,gen,FALSE,PATTY MURRAY,DEMOCRAT,FALSE,1197973,2218802,FALSE,DEMOCRAT
1992,WISCONSIN,WI,55,35,25,gen,FALSE,BLANK VOTE/SCATTERING,,FALSE,459,2455124,FALSE,OTHER
1992,WISCONSIN,WI,55,35,25,gen,FALSE,WILLIAM BITTNER,LIBERTARIAN,FALSE,9147,2455124,FALSE,LIBERTARIAN
1992,WISCONSIN,WI,55,35,25,gen,FALSE,ROBERT L. KUNDERT,INDEPENDENT,FALSE,2747,2455124,FALSE,OTHER
1992,WISCONSIN,WI,55,35,25,gen,FALSE,"ROBERT W. KASTEN, JR.",REPUBLICAN,FALSE,1129599,2455124,FALSE,REPUBLICAN
1992,WISCONSIN,WI,55,35,25,gen,FALSE,RUSSELL D. FEINGOLD,DEMOCRAT,FALSE,1290662,2455124,FALSE,DEMOCRAT
1992,WISCONSIN,WI,55,35,25,gen,FALSE,PATRICK W. JOHNSON,INDEPENDENT,FALSE,16513,2455124,FALSE,OTHER
1992,WISCONSIN,WI,55,35,25,gen,FALSE,JOSEPH SELLIKEN,INDEPENDENT,FALSE,2733,2455124,FALSE,OTHER
1992,WISCONSIN,WI,55,35,25,gen,FALSE,"MERVIN A. HANSON, SR.",INDEPENDENT,FALSE,3264,2455124,FALSE,OTHER
1994,ARIZONA,AZ,4,86,61,gen,FALSE,NA,NA,TRUE,58,1119060,FALSE,OTHER
1994,ARIZONA,AZ,4,86,61,gen,FALSE,SAM COPPERSMITH,DEMOCRAT,FALSE,442510,1119060,FALSE,DEMOCRAT
1994,ARIZONA,AZ,4,86,61,gen,FALSE,SCOTT GRAINGER,LIBERTARIAN,FALSE,75493,1119060,FALSE,LIBERTARIAN
1994,ARIZONA,AZ,4,86,61,gen,FALSE,JON KYL,REPUBLICAN,FALSE,600999,1119060,FALSE,REPUBLICAN
1994,CALIFORNIA,CA,6,93,71,gen,FALSE,DIANNE FEINSTEIN,DEMOCRAT,FALSE,3979152,8514089,FALSE,DEMOCRAT
1994,CALIFORNIA,CA,6,93,71,gen,FALSE,BARBARA BLONG,GREEN,FALSE,140567,8514089,FALSE,OTHER
1994,CALIFORNIA,CA,6,93,71,gen,FALSE,ELIZABETH CERVANTES BARRON,PEACE AND FREEDOM,FALSE,255301,8514089,FALSE,OTHER
1994,CALIFORNIA,CA,6,93,71,gen,FALSE,PAUL MEEUWENBERG,AMERICAN INDEPENDENT,FALSE,142771,8514089,FALSE,OTHER
1994,CALIFORNIA,CA,6,93,71,gen,FALSE,MICHAEL HUFFINGTON,REPUBLICAN,FALSE,3817025,8514089,FALSE,REPUBLICAN
1994,CALIFORNIA,CA,6,93,71,gen,FALSE,RICHARD BENJAMIN BODDIE,LIBERTARIAN,FALSE,179100,8514089,FALSE,LIBERTARIAN
1994,CALIFORNIA,CA,6,93,71,gen,FALSE,NA,NA,TRUE,173,8514089,FALSE,OTHER
1994,CONNECTICUT,CT,9,16,1,gen,FALSE,JOSEPH I. LIEBERMAN,A CONNECTICUT PARTY,FALSE,280049,1079664,FALSE,OTHER
1994,CONNECTICUT,CT,9,16,1,gen,FALSE,GARY R. GARNEAU,CONCERNED CITIZENS,FALSE,20989,1079664,FALSE,OTHER
1994,CONNECTICUT,CT,9,16,1,gen,FALSE,JERRY LABRIOLA,REPUBLICAN,FALSE,334833,1079664,FALSE,REPUBLICAN
1994,CONNECTICUT,CT,9,16,1,gen,FALSE,JOSEPH I. LIEBERMAN,DEMOCRAT,FALSE,443793,1079664,FALSE,DEMOCRAT
1994,DELAWARE,DE,10,51,11,gen,FALSE,JOHN C. DIERICKX,LIBERTARIAN,FALSE,3386,199000,FALSE,LIBERTARIAN
1994,DELAWARE,DE,10,51,11,gen,FALSE,"WILLIAM V. ROTH, JR.",REPUBLICAN,FALSE,111074,199000,FALSE,REPUBLICAN
1994,DELAWARE,DE,10,51,11,gen,FALSE,CHARLES M. OBERLY,DEMOCRAT,FALSE,84540,199000,FALSE,DEMOCRAT
1994,FLORIDA,FL,12,59,43,gen,FALSE,CONNIE MACK,REPUBLICAN,FALSE,2895200,4106816,FALSE,REPUBLICAN
1994,FLORIDA,FL,12,59,43,gen,FALSE,HUGH E. RODHAM,DEMOCRAT,FALSE,1210577,4106816,FALSE,DEMOCRAT
1994,FLORIDA,FL,12,59,43,gen,FALSE,NA,NA,TRUE,1039,4106816,FALSE,OTHER
1994,HAWAII,HI,15,95,82,gen,FALSE,DANIEL K. AKAKA,DEMOCRAT,FALSE,256189,356902,FALSE,DEMOCRAT
1994,HAWAII,HI,15,95,82,gen,FALSE,MARIA M. HUSTACE,REPUBLICAN,FALSE,86320,356902,FALSE,REPUBLICAN
1994,HAWAII,HI,15,95,82,gen,FALSE,RICHARD (DICK) ROWLAND,LIBERTARIAN,FALSE,14393,356902,FALSE,LIBERTARIAN
1994,INDIANA,IN,18,32,22,gen,FALSE,RICHARD G. LUGAR,REPUBLICAN,FALSE,1039625,1543568,FALSE,REPUBLICAN
1994,INDIANA,IN,18,32,22,gen,FALSE,JAMES JONTZ,DEMOCRAT,FALSE,470799,1543568,FALSE,DEMOCRAT
1994,INDIANA,IN,18,32,22,gen,FALSE,BARBARA BOURLAND,LIBERTARIAN,FALSE,17343,1543568,FALSE,LIBERTARIAN
1994,INDIANA,IN,18,32,22,gen,FALSE,MARY CATHERINE BARTON,NEW ALLIANCE,FALSE,15801,1543568,FALSE,OTHER
1994,MAINE,ME,23,11,2,gen,FALSE,OLYMPIA J. SNOWE,REPUBLICAN,FALSE,308244,511733,FALSE,REPUBLICAN
1994,MAINE,ME,23,11,2,gen,FALSE,THOMAS H. ANDREWS,DEMOCRAT,FALSE,186042,511733,FALSE,DEMOCRAT
1994,MAINE,ME,23,11,2,gen,FALSE,PLATO TRUMAN,UNENROLLED,FALSE,17205,511733,FALSE,OTHER
1994,MAINE,ME,23,11,2,gen,FALSE,OTHER,,FALSE,242,511733,FALSE,OTHER
1994,MARYLAND,MD,24,52,52,gen,FALSE,WILLIAM BROCK,REPUBLICAN,FALSE,559908,1369101,FALSE,REPUBLICAN
1994,MARYLAND,MD,24,52,52,gen,FALSE,PAUL S. SARBANES,DEMOCRAT,FALSE,809125,1369101,FALSE,DEMOCRAT
1994,MARYLAND,MD,24,52,52,gen,FALSE,NA,NA,TRUE,68,1369101,FALSE,OTHER
1994,MASSACHUSETTS,MA,25,14,3,gen,FALSE,LAURALEIGH DOZIER,LIBERTARIAN,FALSE,14484,2179945,FALSE,LIBERTARIAN
1994,MASSACHUSETTS,MA,25,14,3,gen,FALSE,W. MITT ROMNEY,REPUBLICAN,FALSE,894000,2179945,FALSE,REPUBLICAN
1994,MASSACHUSETTS,MA,25,14,3,gen,FALSE,"WILLIAM A. FERGUSON, JR.",LAROUCHE WAS RIGHT,FALSE,4776,2179945,FALSE,OTHER
1994,MASSACHUSETTS,MA,25,14,3,gen,FALSE,OTHER,,FALSE,688,2179945,FALSE,OTHER
1994,MASSACHUSETTS,MA,25,14,3,gen,FALSE,EDWARD M. KENNEDY,DEMOCRAT,FALSE,1265997,2179945,FALSE,DEMOCRAT
1994,MICHIGAN,MI,26,34,23,gen,FALSE,JON COON,LIBERTARIAN,FALSE,128393,3043385,FALSE,LIBERTARIAN
1994,MICHIGAN,MI,26,34,23,gen,FALSE,SPENCER ABRAHAM,REPUBLICAN,FALSE,1578770,3043385,FALSE,REPUBLICAN
1994,MICHIGAN,MI,26,34,23,gen,FALSE,WILLIAM ROUNDTREE,WORKERS WORLD,FALSE,20010,3043385,FALSE,OTHER
1994,MICHIGAN,MI,26,34,23,gen,FALSE,CHRIS WEGE,NATURAL LAW,FALSE,14746,3043385,FALSE,OTHER
1994,MICHIGAN,MI,26,34,23,gen,FALSE,SCATTER,,FALSE,506,3043385,FALSE,OTHER
1994,MICHIGAN,MI,26,34,23,gen,FALSE,BOBB CARR,DEMOCRAT,FALSE,1300960,3043385,FALSE,DEMOCRAT
1994,MINNESOTA,MN,27,41,33,gen,FALSE,STEPHEN JOHNSON,NATURAL LAW,FALSE,5054,1772929,FALSE,OTHER
1994,MINNESOTA,MN,27,41,33,gen,FALSE,CANDICE E. SJOSTROM,GRASSROOTS,FALSE,15920,1772929,FALSE,OTHER
1994,MINNESOTA,MN,27,41,33,gen,FALSE,ROD GRAMS,REPUBLICAN,FALSE,869653,1772929,FALSE,REPUBLICAN
1994,MINNESOTA,MN,27,41,33,gen,FALSE,NA,NA,TRUE,2614,1772929,FALSE,OTHER
